,co2_mean,ch4_mean,sf6_mean,co2_mean_fit,ch4_mean_fit,sf6_mean_fit
94,342.05,1689.2448875452683,-0.18947757765727147,54.476566314697266,52.63212585449219,2.6958723068237305
95,342.46,1691.395663157913,-0.1876484711825981,50.447853088378906,53.027652740478516,2.7070391178131104
96,343.21,1684.902454231531,-0.13527257566869366,52.109458923339844,52.24809265136719,2.7303683757781982
95,342.46,1691.395663157913,-0.1876484711825981,54.47377395629883,52.62950897216797,2.6952743530273438
96,343.21,1684.902454231531,-0.13527257566869366,50.44534683227539,53.02493667602539,2.706458806991577
97,345.21,1689.8405817097519,-0.07109580850448083,52.10662078857422,52.245277404785156,2.729933500289917
96,343.21,1684.902454231531,-0.13527257566869366,54.47414016723633,52.629844665527344,2.6954543590545654
97,345.21,1689.8405817097519,-0.07109580850448083,50.44561767578125,53.02521896362305,2.7066071033477783
98,346.19,1639.45,-0.4843258186438959,52.1069450378418,52.24557876586914,2.730018138885498
97,345.21,1689.8405817097519,-0.07109580850448083,54.47190856933594,52.62775421142578,2.6948866844177246
98,346.19,1639.45,-0.4843258186438959,50.44366455078125,53.02306365966797,2.706141233444214
99,345.39,1633.46,-0.4511165039950811,52.104705810546875,52.24338912963867,2.729673385620117
98,346.19,1639.45,-0.4843258186438959,54.47214889526367,52.62797927856445,2.6952860355377197
99,345.39,1633.46,-0.4511165039950811,50.443702697753906,53.02304458618164,2.7064902782440186
100,343.61,1633.17,-0.4543729445223903,52.10483169555664,52.24346923828125,2.7298388481140137
99,345.39,1633.46,-0.4511165039950811,54.45436477661133,52.611297607421875,2.6906533241271973
100,343.61,1633.17,-0.4543729445223903,50.428104400634766,53.006290435791016,2.702044725418091
101,341.29,1631.46,-0.475375419515899,52.08709716796875,52.22588348388672,2.7266063690185547
100,343.61,1633.17,-0.4543729445223903,54.45274353027344,52.60976028442383,2.690068006515503
101,341.29,1631.46,-0.475375419515899,50.42683029174805,53.004920959472656,2.7015864849090576
102,339.86,1648.35,-0.3600275577077525,52.085609436035156,52.22443389892578,2.7263541221618652
101,341.29,1631.46,-0.475375419515899,54.45387268066406,52.61081314086914,2.6900675296783447
102,339.86,1648.35,-0.3600275577077525,50.42800521850586,53.006202697753906,2.7016420364379883
103,340.06,1663.77,-0.2869329983284956,52.08686065673828,52.22572326660156,2.7264859676361084
102,339.86,1648.35,-0.3600275577077525,54.45466613769531,52.61154556274414,2.6899232864379883
103,340.06,1663.77,-0.2869329983284956,50.42894744873047,53.00727844238281,2.701551914215088
104,341.23,1658.31,-0.2830205603517868,52.087860107421875,52.226741790771484,2.7265512943267822
103,340.06,1663.77,-0.2869329983284956,54.461769104003906,52.618228912353516,2.6915829181671143
104,341.23,1658.31,-0.2830205603517868,50.43525695800781,53.01408004760742,2.7031264305114746
105,342.81,1654.25,-0.3963556444509777,52.094970703125,52.23381042480469,2.727733850479126
104,341.23,1658.31,-0.2830205603517868,54.4669075012207,52.62306213378906,2.6930203437805176
105,342.81,1654.25,-0.3963556444509777,50.43965530395508,53.01884078979492,2.704429864883423
106,344.03,1658.98,-0.3110722740068468,52.100013732910156,52.23878479003906,2.7286369800567627
105,342.81,1654.25,-0.3963556444509777,54.464385986328125,52.62068557739258,2.6925013065338135
106,344.03,1658.98,-0.3110722740068468,50.437381744384766,53.0163688659668,2.703946590423584
107,344.69,1656.57,-0.34738311107955155,52.097450256347656,52.23624801635742,2.728261709213257
106,344.03,1658.98,-0.3110722740068468,54.461849212646484,52.61831283569336,2.6921088695526123
107,344.69,1656.57,-0.34738311107955155,50.434974670410156,53.013790130615234,2.703455686569214
108,345.62,1655.66,-0.20217954010277595,52.09479904174805,52.23356246948242,2.7278244495391846
107,344.69,1656.57,-0.34738311107955155,54.46269607543945,52.619102478027344,2.6925275325775146
108,345.62,1655.66,-0.20217954010277595,50.43561553955078,53.01447296142578,2.7038414478302
109,346.92,1657.7,0.1399297193235043,52.09556579589844,52.234310150146484,2.7280735969543457
108,345.62,1655.66,-0.20217954010277595,54.46138381958008,52.61786651611328,2.692294120788574
109,346.92,1657.7,0.1399297193235043,50.43439483642578,53.013153076171875,2.7035837173461914
110,347.49,1649.41,-0.1634267124459825,52.094207763671875,52.23294448852539,2.7278552055358887
109,346.92,1657.7,0.1399297193235043,54.460723876953125,52.61725616455078,2.692194938659668
110,347.49,1649.41,-0.1634267124459825,50.43382263183594,53.012451171875,2.703617811203003
111,346.73,1633.72,-0.19608650934478078,52.09354782104492,52.23231887817383,2.7278592586517334
110,347.49,1649.41,-0.1634267124459825,54.4612922668457,52.61779022216797,2.6923747062683105
111,346.73,1633.72,-0.19608650934478078,50.43437194824219,53.01279067993164,2.7041120529174805
112,345.2,1629.62,-0.26318440914053554,52.09408950805664,52.23295593261719,2.728170394897461
111,346.73,1633.72,-0.19608650934478078,54.4572868347168,52.613990783691406,2.6915626525878906
112,345.2,1629.62,-0.26318440914053554,50.430660247802734,53.009010314941406,2.7030346393585205
113,342.96,1643.84,-0.16177909935282742,52.09001159667969,52.22880554199219,2.7273809909820557
112,345.2,1629.62,-0.26318440914053554,54.45206069946289,52.60907745361328,2.6900360584259033
113,342.96,1643.84,-0.16177909935282742,50.426246643066406,53.004249572753906,2.701711416244507
114,341.4,1663.22,-0.03461321242181725,52.0849609375,52.223819732666016,2.7264955043792725
113,342.96,1643.84,-0.16177909935282742,54.45137023925781,52.60841751098633,2.689640760421753
114,341.4,1663.22,-0.03461321242181725,50.42580032348633,53.00384521484375,2.7013323307037354
115,341.79,1673.73,0.11285717924502592,52.084415435791016,52.22330093383789,2.7263195514678955
114,341.4,1663.22,-0.03461321242181725,54.45823669433594,52.61487579345703,2.6910758018493652
115,341.79,1673.73,0.11285717924502592,50.4320068359375,53.01055908203125,2.7027266025543213
116,343.08,1676.17,0.15889620526468207,52.09136199951172,52.230228424072266,2.7274272441864014
115,341.79,1673.73,0.11285717924502592,54.46601486206055,52.62217330932617,2.6929244995117188
116,343.08,1676.17,0.15889620526468207,50.43889236450195,53.01799392700195,2.704477548599243
117,343.99,1671.13,0.10086375610455889,52.099151611328125,52.237979888916016,2.7287309169769287
116,343.08,1676.17,0.15889620526468207,54.469329833984375,52.62529373168945,2.693870782852173
117,343.99,1671.13,0.10086375610455889,50.4417724609375,53.021060943603516,2.705411911010742
118,344.68,1662.45,-0.11515823697192218,52.10244369506836,52.24123001098633,2.7293920516967773
117,343.99,1671.13,0.10086375610455889,54.46940612792969,52.625362396240234,2.6940789222717285
118,344.68,1662.45,-0.11515823697192218,50.44173049926758,53.0209846496582,2.705604076385498
119,345.74,1665.35,-0.0036713052464563134,52.1024284362793,52.24121856689453,2.7294771671295166
118,344.68,1662.45,-0.11515823697192218,54.467281341552734,52.623382568359375,2.6936261653900146
119,345.74,1665.35,-0.0036713052464563134,50.439781188964844,53.018856048583984,2.705162763595581
120,346.95,1677.28,0.11702100173161512,52.10023880004883,52.23902893066406,2.729097604751587
119,345.74,1665.35,-0.0036713052464563134,54.463504791259766,52.61982727050781,2.692817211151123
120,346.95,1677.28,0.11702100173161512,50.43635559082031,53.01527786254883,2.7041990756988525
121,347.9,1674.23,0.16672065443972883,52.096405029296875,52.235164642333984,2.728396415710449
120,346.95,1677.28,0.11702100173161512,54.46395492553711,52.6202507019043,2.693070411682129
121,347.9,1674.23,0.16672065443972883,50.436683654785156,53.01558303833008,2.704490900039673
122,348.67,1666.05,0.1658621825113471,52.09680938720703,52.235565185546875,2.7285754680633545
121,347.9,1674.23,0.16672065443972883,54.467185974121094,52.62327575683594,2.6941399574279785
122,348.67,1666.05,0.1658621825113471,50.43938446044922,53.018455505371094,2.7054972648620605
123,348.29,1658.56,0.18377041821008788,52.09994125366211,52.2386589050293,2.7292368412017822
122,348.67,1666.05,0.1658621825113471,54.46566390991211,52.62185287475586,2.693850517272949
123,348.29,1658.56,0.18377041821008788,50.438026428222656,53.01693344116211,2.7052626609802246
124,346.29,1653.47,0.16560907327249197,52.098388671875,52.237125396728516,2.729044198989868
123,348.29,1658.56,0.18377041821008788,54.46247482299805,52.61885452270508,2.693089723587036
124,346.29,1653.47,0.16560907327249197,50.43519592285156,53.01386642456055,2.7045772075653076
125,343.99,1653.8,0.14736182129746567,52.09518814086914,52.23395919799805,2.7285349369049072
124,346.29,1653.47,0.16560907327249197,54.460262298583984,52.61677169799805,2.692394256591797
125,343.99,1653.8,0.14736182129746567,50.433353424072266,53.01185989379883,2.704007863998413
126,342.88,1667.54,0.24892620440238034,52.09305953979492,52.231876373291016,2.7281627655029297
125,343.99,1653.8,0.14736182129746567,54.45975112915039,52.616275787353516,2.691929578781128
126,342.88,1667.54,0.24892620440238034,50.433135986328125,53.01166534423828,2.7036330699920654
127,342.94,1680.79,0.38078528497553066,52.09272766113281,52.23158645629883,2.728015899658203
126,342.88,1667.54,0.24892620440238034,54.46126174926758,52.61769485473633,2.691983699798584
127,342.94,1680.79,0.38078528497553066,50.434669494628906,53.01338577270508,2.703716993331909
128,344.14,1680.03,0.332042799245869,52.09440231323242,52.23328399658203,2.7281875610351562
127,342.94,1680.79,0.38078528497553066,54.46669006347656,52.6227912902832,2.6932766437530518
128,344.14,1680.03,0.332042799245869,50.43948745727539,53.01858139038086,2.7049496173858643
129,345.4,1677.19,0.2745625735035446,52.0998420715332,52.23869705200195,2.72910475730896
128,344.14,1680.03,0.332042799245869,54.47102355957031,52.626861572265625,2.6944680213928223
129,345.4,1677.19,0.2745625735035446,50.44324493408203,53.02262878417969,2.70609450340271
130,346.2,1675.11,0.2968358743961801,52.10414123535156,52.24296188354492,2.7299106121063232
129,345.4,1677.19,0.2745625735035446,54.47000503540039,52.62590026855469,2.6943936347961426
130,346.2,1675.11,0.2968358743961801,50.442222595214844,53.02153778076172,2.7059519290924072
131,346.71,1666.17,0.22140608503471526,52.10302734375,52.2418212890625,2.729759693145752
130,346.2,1675.11,0.2968358743961801,54.468231201171875,52.62425231933594,2.6941301822662354
131,346.71,1666.17,0.22140608503471526,50.44054412841797,53.019737243652344,2.7056331634521484
132,347.78,1671.94,0.39656132264011035,52.101192474365234,52.239959716796875,2.729480743408203
131,346.71,1666.17,0.22140608503471526,54.467063903808594,52.62313461303711,2.6939289569854736
132,347.78,1671.94,0.39656132264011035,50.439476013183594,53.018577575683594,2.7054455280303955
133,349.39,1687.7,0.5786559498010604,52.09999084472656,52.23876190185547,2.7293338775634766
132,347.78,1671.94,0.39656132264011035,54.463680267333984,52.61996841430664,2.6931049823760986
133,349.39,1687.7,0.5786559498010604,50.43648147583008,53.01536560058594,2.7046401500701904
134,350.05,1685.43,0.6545369594697377,52.096595764160156,52.23539733886719,2.7287490367889404
133,349.39,1687.7,0.5786559498010604,54.465145111083984,52.621334075927734,2.6936192512512207
134,350.05,1685.43,0.6545369594697377,50.437721252441406,53.016632080078125,2.7052156925201416
135,349.15,1684.24,0.6596618074507887,52.09801483154297,52.236812591552734,2.729139566421509
134,350.05,1685.43,0.6545369594697377,54.469337463378906,52.62527084350586,2.695011854171753
135,349.15,1684.24,0.6596618074507887,50.441246032714844,53.02036666870117,2.706545829772949
136,347.14,1681.97,0.6362366853637127,52.10209274291992,52.240840911865234,2.7300186157226562
135,349.15,1684.24,0.6596618074507887,54.468360900878906,52.62434768676758,2.694803237915039
136,347.14,1681.97,0.6362366853637127,50.44038772583008,53.01937484741211,2.7064225673675537
137,345.34,1669.95,0.5307968370507297,52.10110092163086,52.239871978759766,2.7299153804779053
136,347.14,1681.97,0.6362366853637127,54.46860122680664,52.62456130981445,2.6947052478790283
137,345.34,1669.95,0.5307968370507297,50.440677642822266,53.01970672607422,2.706364870071411
138,344.13,1679.66,0.6121242796490947,52.10139846801758,52.24018096923828,2.7299211025238037
137,345.34,1669.95,0.5307968370507297,54.469058990478516,52.62499237060547,2.694516181945801
138,344.13,1679.66,0.6121242796490947,50.4412727355957,53.02041244506836,2.7062151432037354
139,343.89,1690.43,0.6597019716352861,52.10200119018555,52.24083709716797,2.729919195175171
138,344.13,1679.66,0.6121242796490947,54.466121673583984,52.62223434448242,2.6934423446655273
139,343.89,1690.43,0.6597019716352861,50.43890380859375,53.017906188964844,2.7052292823791504
140,345.45,1691.83,0.700045302096413,52.09923553466797,52.23810958862305,2.729309558868408
139,343.89,1690.43,0.6597019716352861,54.470001220703125,52.62587356567383,2.694326162338257
140,345.45,1691.83,0.700045302096413,50.44237518310547,53.02169418334961,2.7060799598693848
141,346.92,1697.28,0.7902005447946863,52.10315704345703,52.24201965332031,2.729968309402466
140,345.45,1691.83,0.700045302096413,54.47347640991211,52.629127502441406,2.6952786445617676
141,346.92,1697.28,0.7902005447946863,50.44538116455078,53.024959564208984,2.706944227218628
142,347.58,1692.01,0.6702721796783919,52.10660934448242,52.245426177978516,2.730579137802124
141,346.92,1697.28,0.7902005447946863,54.47306442260742,52.62874984741211,2.69539213180542
142,347.58,1692.01,0.6702721796783919,50.444908142089844,53.0244026184082,2.707045316696167
143,348.33,1689.77,0.6084440207777106,52.106109619140625,52.244911193847656,2.730592727661133
142,347.58,1692.01,0.6702721796783919,54.47392654418945,52.629539489746094,2.695850372314453
143,348.33,1689.77,0.6084440207777106,50.44552993774414,53.02504348754883,2.707486152648926
144,349.34,1694.31,0.684484103714766,52.10688781738281,52.245662689208984,2.7308526039123535
143,348.33,1689.77,0.6084440207777106,54.471717834472656,52.627479553222656,2.695390462875366
144,349.34,1694.31,0.684484103714766,50.44351577758789,53.02292251586914,2.7069456577301025
145,350.82,1695.54,0.8443763387665513,52.104637145996094,52.24338912963867,2.730449914932251
144,349.34,1694.31,0.684484103714766,54.470489501953125,52.6263313293457,2.6951916217803955
145,350.82,1695.54,0.8443763387665513,50.442359924316406,53.021671295166016,2.706700086593628
146,351.85,1694.29,0.8627822474748541,52.10334396362305,52.2420768737793,2.7302348613739014
145,350.82,1695.54,0.8443763387665513,54.47127151489258,52.627044677734375,2.6955747604370117
146,351.85,1694.29,0.8627822474748541,50.44296646118164,53.02231979370117,2.7070600986480713
147,351.47,1687.1,0.8328489388836999,52.10407638549805,52.242801666259766,2.7304670810699463
146,351.85,1694.29,0.8627822474748541,54.47098922729492,52.626773834228516,2.6956639289855957
147,351.47,1687.1,0.8328489388836999,50.44265365600586,53.021873474121094,2.707252264022827
148,349.69,1680.58,0.8818347776374651,52.10374069213867,52.242488861083984,2.730560064315796
147,351.47,1687.1,0.8328489388836999,54.469966888427734,52.625823974609375,2.6955442428588867
148,349.69,1680.58,0.8818347776374651,50.441688537597656,53.02079772949219,2.7071385383605957
149,347.54,1678.28,0.8553489392331244,52.10266876220703,52.24140930175781,2.7304368019104004
148,349.69,1680.58,0.8818347776374651,54.467952728271484,52.623931884765625,2.6949119567871094
149,347.54,1678.28,0.8553489392331244,50.43998336791992,53.018985748291016,2.7065634727478027
150,346.51,1680.98,0.8917620683711789,52.100704193115234,52.23948287963867,2.7300641536712646
149,347.54,1678.28,0.8553489392331244,54.46717071533203,52.62319564819336,2.6943435668945312
150,346.51,1680.98,0.8917620683711789,50.43953323364258,53.01847457885742,2.7061703205108643
151,346.87,1700.85,1.082848947758123,52.10007858276367,52.23893356323242,2.7298851013183594
150,346.51,1680.98,0.8917620683711789,54.467716217041016,52.62369918823242,2.694152355194092
151,346.87,1700.85,1.082848947758123,50.44020462036133,53.019248962402344,2.70603084564209
152,348.16,1716.04,1.1153690716088533,52.100772857666016,52.239646911621094,2.729883909225464
151,346.87,1700.85,1.082848947758123,54.46916198730469,52.62504577636719,2.694397449493408
152,348.16,1716.04,1.1153690716088533,50.44157028198242,53.020755767822266,2.706281900405884
153,349.46,1707.47,1.1257429369031797,52.10228729248047,52.24118423461914,2.730121374130249
152,348.16,1716.04,1.1153690716088533,54.47518539428711,52.63070297241211,2.696132183074951
153,349.46,1707.47,1.1257429369031797,50.44675827026367,53.0263671875,2.7079288959503174
154,350.33,1697.69,0.9707228065374807,52.108253479003906,52.247093200683594,2.7312710285186768
153,349.46,1707.47,1.1257429369031797,54.47865676879883,52.633934020996094,2.697402000427246
154,350.33,1697.69,0.9707228065374807,50.4495964050293,53.02947235107422,2.7090108394622803
155,351.39,1700.67,0.985653610331525,52.11160659790039,52.25035095214844,2.731975793838501
154,350.33,1697.69,0.9707228065374807,54.47553253173828,52.631004333496094,2.696676254272461
155,351.39,1700.67,0.985653610331525,50.446807861328125,53.02641677856445,2.7083537578582764
156,352.56,1705.39,1.148846047550677,52.10844039916992,52.24720764160156,2.7314889430999756
155,351.39,1700.67,0.985653610331525,54.4719123840332,52.62762451171875,2.695838451385498
156,352.56,1705.39,1.148846047550677,50.443572998046875,53.02293014526367,2.7074666023254395
157,353.75,1707.56,1.233305248637464,52.10477066040039,52.243526458740234,2.730818271636963
156,352.56,1705.39,1.148846047550677,54.472145080566406,52.62783432006836,2.6960887908935547
157,353.75,1707.56,1.233305248637464,50.443668365478516,53.02302169799805,2.707672595977783
158,354.38,1705.23,1.2912548048391557,52.10492706298828,52.2436637878418,2.7309134006500244
157,353.75,1707.56,1.233305248637464,54.473052978515625,52.62868118286133,2.6964786052703857
158,354.38,1705.23,1.2912548048391557,50.444400787353516,53.023738861083984,2.70813250541687
159,353.86,1698.38,1.2889555841981348,52.10578536987305,52.24454116821289,2.7312073707580566
158,354.38,1705.23,1.2912548048391557,54.47303009033203,52.62864685058594,2.6966495513916016
159,353.86,1698.38,1.2889555841981348,50.444305419921875,53.023582458496094,2.708324670791626
160,352.36,1687.23,1.1492204855972545,52.105709075927734,52.244449615478516,2.7313055992126465
159,353.86,1698.38,1.2889555841981348,54.47202682495117,52.627689361572266,2.696441650390625
160,352.36,1687.23,1.1492204855972545,50.44340896606445,53.0225830078125,2.7081716060638428
161,350.16,1691.28,1.2207724884860056,52.10468673706055,52.24345779418945,2.731193780899048
160,352.36,1687.23,1.1492204855972545,54.47032928466797,52.62611389160156,2.695852518081665
161,350.16,1691.28,1.2207724884860056,50.4420280456543,53.02109146118164,2.7076661586761475
162,348.81,1700.7,1.3203834584360266,52.10306930541992,52.24187469482422,2.730879545211792
161,350.16,1691.28,1.2207724884860056,54.46767044067383,52.62363052368164,2.6948869228363037
162,348.81,1700.7,1.3203834584360266,50.439823150634766,53.01878356933594,2.70674204826355
163,349.12,1708.28,1.35940288094028,52.10051345825195,52.239349365234375,2.7302868366241455
162,348.81,1700.7,1.3203834584360266,54.470394134521484,52.62617111206055,2.6952593326568604
163,349.12,1708.28,1.35940288094028,50.44242477416992,53.02161407470703,2.707174301147461
164,350.13,1719.36,1.4577436245331228,52.10337829589844,52.24224853515625,2.730703353881836
163,349.12,1708.28,1.35940288094028,54.474143981933594,52.629695892333984,2.696084976196289
164,350.13,1719.36,1.4577436245331228,50.4458122253418,53.02529525756836,2.708002805709839
165,351.58,1725.67,1.4225746796896601,52.10719680786133,52.24607467651367,2.731342315673828
164,350.13,1719.36,1.4577436245331228,54.47617721557617,52.631591796875,2.696730375289917
165,351.58,1725.67,1.4225746796896601,50.4475212097168,53.027156829833984,2.7085793018341064
166,352.71,1720.88,1.3883465974582805,52.10919952392578,52.24803161621094,2.7317352294921875
165,351.58,1725.67,1.4225746796896601,54.478702545166016,52.63393783569336,2.697646141052246
166,352.71,1720.88,1.3883465974582805,50.44961929321289,53.029449462890625,2.7094128131866455
167,353.11,1712.75,1.3408505112461455,52.11167526245117,52.250457763671875,2.7322988510131836
166,352.71,1720.88,1.3883465974582805,54.47944641113281,52.63462448120117,2.6981585025787354
167,353.11,1712.75,1.3408505112461455,50.45008087158203,53.02997589111328,2.7097909450531006
168,353.91,1714.97,1.4432734562218457,52.1122932434082,52.251014709472656,2.7324957847595215
167,353.11,1712.75,1.3408505112461455,54.47735595703125,52.632667541503906,2.6977593898773193
168,353.91,1714.97,1.4432734562218457,50.44818878173828,53.02792739868164,2.709367036819458
169,355.49,1723.46,1.5645077280022122,52.11016845703125,52.24888229370117,2.732175588607788
168,353.91,1714.97,1.4432734562218457,54.47483825683594,52.63030242919922,2.6970818042755127
169,355.49,1723.46,1.5645077280022122,50.44596481323242,53.0255012512207,2.7087337970733643
170,356.1,1724.46,1.6505029168657472,52.107627868652344,52.24635696411133,2.7317123413085938
169,355.49,1723.46,1.5645077280022122,54.4751091003418,52.63055419921875,2.6972594261169434
170,356.1,1724.46,1.6505029168657472,50.44618225097656,53.02568054199219,2.708956718444824
171,355.37,1713.1,1.6316050713959953,52.10786819458008,52.246620178222656,2.7318551540374756
170,356.1,1724.46,1.6505029168657472,54.47660446166992,52.6319465637207,2.697948455810547
171,355.37,1713.1,1.6316050713959953,50.44735336303711,53.026893615722656,2.7096240520477295
172,353.95,1699.86,1.5237947508327636,52.10928726196289,52.24799728393555,2.7322659492492676
171,355.37,1713.1,1.6316050713959953,54.47658920288086,52.63193130493164,2.698021173477173
172,353.95,1699.86,1.5237947508327636,50.44732666015625,53.02684783935547,2.709738254547119
173,351.4,1706.74,1.5512217815529539,52.109275817871094,52.24800109863281,2.7323453426361084
172,353.95,1699.86,1.5237947508327636,54.47396469116211,52.629486083984375,2.697082042694092
173,351.4,1706.74,1.5512217815529539,50.445159912109375,53.02445983886719,2.708937406539917
174,349.56,1720.76,1.6441922589579008,52.10670852661133,52.2454948425293,2.7318172454833984
173,351.4,1706.74,1.5512217815529539,54.470821380615234,52.62654113769531,2.695957660675049
174,349.56,1720.76,1.6441922589579008,50.44255828857422,53.02170944213867,2.7078909873962402
175,349.94,1721.99,1.7209185475126674,52.10366439819336,52.24251937866211,2.7311577796936035
174,349.56,1720.76,1.6441922589579008,54.474456787109375,52.62995529174805,2.6965677738189697
175,349.94,1721.99,1.7209185475126674,50.4459342956543,53.02541732788086,2.708500623703003
176,351.58,1726.29,1.6599757160498427,52.10744094848633,52.24629592895508,2.731685161590576
175,349.94,1721.99,1.7209185475126674,54.479488372802734,52.6346549987793,2.697746515274048
176,351.58,1726.29,1.6599757160498427,50.450443267822266,53.03034973144531,2.709620237350464
177,352.91,1730.64,1.6349168440733024,52.112552642822266,52.25139236450195,2.732541561126709
176,351.58,1726.29,1.6599757160498427,54.47966766357422,52.63481903076172,2.6978418827056885
177,352.91,1730.64,1.6349168440733024,50.450592041015625,53.03050994873047,2.709750175476074
178,354.08,1727.95,1.7413319607711344,52.11274337768555,52.25159454345703,2.732639789581299
177,352.91,1730.64,1.6349168440733024,54.47978973388672,52.63494110107422,2.698194980621338
178,354.08,1727.95,1.7413319607711344,50.450504302978516,53.03042984008789,2.7099711894989014
179,355.18,1728.59,1.6396060583924452,52.11274719238281,52.251529693603516,2.7327165603637695
178,354.08,1727.95,1.7413319607711344,54.480064392089844,52.63517379760742,2.6985442638397217
179,355.18,1728.59,1.6396060583924452,50.450592041015625,53.03053283691406,2.7102153301239014
180,355.97,1733.77,1.8478793072824828,52.11293411254883,52.25165557861328,2.7328333854675293
179,355.18,1728.59,1.6396060583924452,54.478736877441406,52.63392639160156,2.6983141899108887
180,355.97,1733.77,1.8478793072824828,50.44940948486328,53.02922821044922,2.7100541591644287
181,356.78,1737.53,1.9518083813166243,52.11159896850586,52.25034713745117,2.732726573944092
180,355.97,1733.77,1.8478793072824828,54.47802734375,52.633243560791016,2.6983649730682373
181,356.78,1737.53,1.9518083813166243,50.44862365722656,53.02843475341797,2.7099742889404297
182,357.25,1734.68,1.9909406591106915,52.11078643798828,52.249473571777344,2.732614517211914
181,356.78,1737.53,1.9518083813166243,54.4792594909668,52.63438415527344,2.6987733840942383
182,357.25,1734.68,1.9909406591106915,50.44970703125,53.02949142456055,2.7105000019073486
183,356.4,1722.25,1.9461455429251373,52.112022399902344,52.2507438659668,2.732976198196411
182,357.25,1734.68,1.9909406591106915,54.47989273071289,52.63498306274414,2.699066162109375
183,356.4,1722.25,1.9461455429251373,50.450225830078125,53.03001022338867,2.7108335494995117
184,354.6,1712.69,1.8539752350081642,52.11263656616211,52.2513427734375,2.7331838607788086
183,356.4,1722.25,1.9461455429251373,54.478939056396484,52.634098052978516,2.6988320350646973
184,354.6,1712.69,1.8539752350081642,50.44939041137695,53.02906799316406,2.710653066635132
185,352.51,1718.09,1.9015289269484867,52.11166763305664,52.25040054321289,2.7330493927001953
184,354.6,1712.69,1.8539752350081642,54.476131439208984,52.631473541259766,2.6978209018707275
185,352.51,1718.09,1.9015289269484867,50.44707489013672,53.02654266357422,2.7097582817077637
186,351.28,1733.82,2.0393852444838103,52.10891342163086,52.247718811035156,2.732469320297241
185,352.51,1718.09,1.9015289269484867,54.474449157714844,52.629913330078125,2.6970324516296387
186,351.28,1733.82,2.0393852444838103,50.445770263671875,53.025169372558594,2.709038496017456
187,351.6,1736.93,2.0190549734468277,52.10735321044922,52.24620056152344,2.732037305831909
186,351.28,1733.82,2.0393852444838103,54.47721862792969,52.632503509521484,2.697493076324463
187,351.6,1736.93,2.0190549734468277,50.44835662841797,53.02804183959961,2.7095015048980713
188,353.18,1741.56,2.175998693286914,52.1102409362793,52.249114990234375,2.7324609756469727
187,351.6,1736.93,2.0190549734468277,54.4821891784668,52.637142181396484,2.6987791061401367
188,353.18,1741.56,2.175998693286914,50.45275115966797,53.032875061035156,2.7107298374176025
189,354.74,1749.56,2.1310470636545062,52.11528778076172,52.25413513183594,2.7333757877349854
188,353.18,1741.56,2.175998693286914,54.48274612426758,52.63765335083008,2.699031114578247
189,354.74,1749.56,2.1310470636545062,50.45318603515625,53.03337478637695,2.7109179496765137
190,355.32,1734.87,1.961036919234374,52.11581802368164,52.254642486572266,2.733492851257324
189,354.74,1749.56,2.1310470636545062,54.483238220214844,52.63810729980469,2.6993887424468994
190,355.32,1734.87,1.961036919234374,50.453529357910156,53.03368377685547,2.711322784423828
191,356.19,1731.14,1.960839292157715,52.11626052856445,52.255069732666016,2.7337443828582764
190,355.32,1734.87,1.961036919234374,54.48417663574219,52.63896179199219,2.7000176906585693
191,356.19,1731.14,1.960839292157715,50.45413589477539,53.03438949584961,2.7117908000946045
192,357.64,1746.49,2.1436644217463083,52.117103576660156,52.25582504272461,2.734004259109497
191,356.19,1731.14,1.960839292157715,54.47991180419922,52.634986877441406,2.6988584995269775
192,357.64,1746.49,2.1436644217463083,50.45039749145508,53.030330657958984,2.7106199264526367
193,358.78,1749.58,2.2377861700652772,52.11279296875,52.251522064208984,2.733168125152588
192,357.64,1746.49,2.1436644217463083,54.47844696044922,52.63361358642578,2.6985526084899902
193,358.78,1749.58,2.2377861700652772,50.44906234741211,53.02884292602539,2.7103431224823
194,359.44,1747.44,2.331587458149329,52.111270904541016,52.25001907348633,2.7329399585723877
193,358.78,1749.58,2.2377861700652772,54.481651306152344,52.6365852355957,2.6997692584991455
194,359.44,1747.44,2.331587458149329,50.45172119140625,53.03173828125,2.7115042209625244
195,358.38,1739.94,2.3237403177280385,52.11444091796875,52.25312805175781,2.7337236404418945
194,359.44,1747.44,2.331587458149329,54.48184585571289,52.63676452636719,2.700002431869507
195,358.38,1739.94,2.3237403177280385,50.45183563232422,53.03179168701172,2.711764335632324
196,355.96,1730.92,2.2745991102571566,52.114601135253906,52.2532844543457,2.733872175216675
195,358.38,1739.94,2.3237403177280385,54.48109817504883,52.63606643676758,2.69982647895813
196,355.96,1730.92,2.2745991102571566,50.45119094848633,53.03101348876953,2.711683511734009
197,353.92,1722.12,2.1674848333071566,52.11383056640625,52.252559661865234,2.7338032722473145
196,355.96,1730.92,2.2745991102571566,54.47993850708008,52.63499069213867,2.699234962463379
197,353.92,1722.12,2.1674848333071566,50.45029830932617,53.03003692626953,2.711195945739746
198,352.52,1734.56,2.2664162616201224,52.112735748291016,52.251502990722656,2.733506917953491
197,353.92,1722.12,2.1674848333071566,54.47897720336914,52.63410568237305,2.6985156536102295
198,352.52,1734.56,2.2664162616201224,50.449703216552734,53.02943801879883,2.7105743885040283
